0.176	1.94E-02
0.177	3.75E-03
0.178	3.75E-03
0.179	3.75E-03
0.18	3.75E-03
0.181	-1.19E-02
0.182	1.94E-02
0.183	3.75E-03
0.184	-1.19E-02
0.185	3.75E-03
0.186	3.75E-03
0.187	3.75E-03
0.188	1.94E-02
0.189	-1.19E-02
0.19	-1.19E-02
0.191	3.75E-03
0.192	3.75E-03
0.193	3.75E-03
0.194	3.75E-03
0.195	1.94E-02
0.196	1.94E-02
0.197	3.50E-02
0.198	1.94E-02
0.199	1.94E-02
0.2	3.75E-03
0.201	3.75E-03
0.202	3.75E-03
0.203	3.75E-03
0.204	-1.19E-02
0.205	3.75E-03
0.206	3.75E-03
0.207	-1.19E-02
0.208	-1.19E-02
0.209	-2.75E-02
0.21	-1.19E-02
0.211	-2.75E-02
0.212	-2.75E-02
0.213	-2.75E-02
0.214	-1.19E-02
0.215	-2.75E-02
0.216	-2.75E-02
0.217	-1.19E-02
0.218	-1.19E-02
0.219	-1.19E-02
0.22	-1.19E-02
0.221	-2.75E-02
0.222	3.75E-03
0.223	3.75E-03
0.224	3.75E-03
0.225	3.75E-03
0.226	3.75E-03
0.227	3.75E-03
0.228	3.75E-03
0.229	3.75E-03
0.23	-1.19E-02
0.231	3.75E-03
0.232	-1.19E-02
0.233	-2.75E-02
0.234	-2.75E-02
0.235	-1.19E-02
0.236	-2.75E-02
0.237	-2.75E-02
0.238	-1.19E-02
0.239	-1.19E-02
0.24	-1.19E-02
0.241	3.75E-03
0.242	1.94E-02
0.243	1.94E-02
0.244	1.94E-02
0.245	1.94E-02
0.246	3.50E-02
0.247	1.94E-02
0.248	1.94E-02
0.249	1.94E-02
0.25	1.94E-02
0.251	1.94E-02
0.252	1.94E-02
0.253	3.75E-03
0.254	3.75E-03
0.255	3.75E-03
0.256	3.75E-03
0.257	1.94E-02
0.258	3.75E-03
0.259	1.94E-02
0.26	3.75E-03
0.261	3.75E-03
0.262	3.75E-03
0.263	3.75E-03
0.264	3.75E-03
0.265	-1.19E-02
0.266	-1.19E-02
0.267	3.75E-03
0.268	3.75E-03
0.269	-1.19E-02
0.27	-1.19E-02
0.271	-2.75E-02
0.272	-2.75E-02
0.273	-1.19E-02
0.274	-2.75E-02
0.275	3.75E-03
0.276	-2.75E-02
0.277	-1.19E-02
0.278	-1.19E-02
0.279	-1.19E-02
0.28	-1.19E-02
0.281	-1.19E-02
0.282	3.75E-03
0.283	3.75E-03
0.284	-1.19E-02
0.285	-1.19E-02
0.286	3.75E-03
0.287	-1.19E-02
0.288	3.75E-03
0.289	3.75E-03
0.29	1.94E-02
0.291	3.75E-03
0.292	3.75E-03
0.293	3.75E-03
0.294	3.75E-03
0.295	-1.19E-02
0.296	-1.19E-02
0.297	-2.75E-02
0.298	-1.19E-02
0.299	-1.19E-02
0.3	-2.75E-02
0.301	-2.75E-02
0.302	-4.31E-02
0.303	-4.31E-02
0.304	-4.31E-02
0.305	-2.75E-02
0.306	-1.19E-02
0.307	3.75E-03
0.308	1.94E-02
0.309	3.50E-02
0.31	5.06E-02
0.311	5.06E-02
0.312	5.06E-02
0.313	6.63E-02
0.314	8.19E-02
0.315	6.63E-02
0.316	6.63E-02
0.317	6.63E-02
0.318	6.63E-02
0.319	5.06E-02
0.32	3.50E-02
0.321	3.50E-02
0.322	1.94E-02
0.323	3.50E-02
0.324	3.75E-03
0.325	1.94E-02
0.326	1.94E-02
0.327	3.75E-03
0.328	3.75E-03
0.329	3.75E-03
0.33	-2.75E-02
0.331	-1.19E-02
0.332	-2.75E-02
0.333	-2.75E-02
0.334	-4.31E-02
0.335	-4.31E-02
0.336	-7.44E-02
0.337	-7.44E-02
0.338	-9.00E-02
0.339	-1.06E-01
0.34	-1.21E-01
0.341	-1.37E-01
0.342	-1.21E-01
0.343	-1.68E-01
0.344	-1.53E-01
0.345	-9.00E-02
0.346	-7.44E-02
0.347	-9.00E-02
0.348	-7.44E-02
0.349	-4.31E-02
0.35	-7.44E-02
0.351	-4.31E-02
0.352	-1.19E-02
0.353	5.06E-02
0.354	9.75E-02
0.355	1.44E-01
0.356	1.76E-01
0.357	2.23E-01
0.358	2.38E-01
0.359	2.54E-01
0.36	2.54E-01
0.361	2.23E-01
0.362	2.07E-01
0.363	1.76E-01
0.364	1.44E-01
0.365	1.29E-01
0.366	9.75E-02
0.367	3.50E-02
0.368	1.94E-02
0.369	-2.75E-02
0.37	-7.44E-02
0.371	-1.37E-01
0.372	-1.53E-01
0.373	-1.99E-01
0.374	-2.46E-01
0.375	-2.46E-01
0.376	-2.31E-01
0.377	-2.46E-01
0.378	-1.99E-01
0.379	-1.99E-01
0.38	-1.53E-01
0.381	-1.37E-01
0.382	-2.75E-02
0.383	3.75E-03
0.384	1.94E-02
0.385	6.63E-02
0.386	1.13E-01
0.387	1.29E-01
0.388	1.44E-01
0.389	1.60E-01
0.39	1.60E-01
0.391	1.60E-01
0.392	1.60E-01
0.393	1.44E-01
0.394	1.13E-01
0.395	9.75E-02
0.396	6.63E-02
0.397	5.06E-02
0.398	1.94E-02
0.399	3.75E-03
0.4	-2.75E-02
0.401	-5.88E-02
0.402	-9.00E-02
0.403	-9.00E-02
0.404	-1.06E-01
0.405	-1.06E-01
0.406	-9.00E-02
0.407	-9.00E-02
0.408	-5.88E-02
0.409	-5.88E-02
0.41	-4.31E-02
0.411	-2.75E-02
0.412	-1.19E-02
0.413	-1.19E-02
0.414	1.94E-02
0.415	3.50E-02
0.416	3.50E-02
0.417	5.06E-02
0.418	6.63E-02
0.419	6.63E-02
0.42	5.06E-02
0.421	6.63E-02
0.422	5.06E-02
0.423	3.50E-02
0.424	3.50E-02
0.425	3.50E-02
0.426	1.94E-02
0.427	3.75E-03
0.428	3.75E-03
0.429	-1.19E-02
0.43	-2.75E-02
0.431	-2.75E-02
0.432	-2.75E-02
0.433	-4.31E-02
0.434	-5.88E-02
0.435	-4.31E-02
0.436	-4.31E-02
0.437	-5.88E-02
0.438	-2.75E-02
0.439	-2.75E-02
0.44	-1.19E-02
0.441	-2.75E-02
0.442	-1.19E-02
0.443	-1.19E-02
0.444	-1.19E-02
0.445	3.75E-03
0.446	3.75E-03
0.447	3.75E-03
0.448	3.75E-03
0.449	3.75E-03
0.45	1.94E-02
0.451	3.75E-03
0.452	1.94E-02
0.453	3.50E-02
0.454	1.94E-02
0.455	3.50E-02
0.456	3.50E-02
0.457	3.50E-02
0.458	3.50E-02
0.459	1.94E-02
0.46	3.75E-03
0.461	-1.19E-02
0.462	-1.19E-02
0.463	3.75E-03
0.464	-2.75E-02
0.465	-2.75E-02
0.466	-2.75E-02
0.467	-2.75E-02
0.468	-2.75E-02
0.469	-1.19E-02
0.47	-1.19E-02
0.471	-1.19E-02
0.472	3.75E-03
0.473	-1.19E-02
0.474	-1.19E-02
0.475	3.75E-03
0.476	3.75E-03
0.477	3.75E-03
0.478	3.75E-03
0.479	-1.19E-02
0.48	3.75E-03
0.481	3.75E-03
0.482	3.75E-03
0.483	3.75E-03
0.484	3.75E-03
0.485	3.75E-03
0.486	-1.19E-02
0.487	-1.19E-02
0.488	3.75E-03
0.489	3.75E-03
0.49	3.75E-03
0.491	1.94E-02
0.492	3.75E-03
0.493	1.94E-02
0.494	1.94E-02
0.495	1.94E-02
0.496	1.94E-02
0.497	1.94E-02
0.498	3.75E-03
0.499	3.75E-03
0.5	3.75E-03
0.501	1.94E-02
0.502	1.94E-02
0.503	3.75E-03
0.504	1.94E-02
0.505	3.75E-03
0.506	1.94E-02
0.507	3.75E-03
0.508	3.75E-03
0.509	3.75E-03
0.51	3.75E-03
0.511	3.75E-03
0.512	-1.19E-02
0.513	-1.19E-02
0.514	3.75E-03
0.515	-1.19E-02
0.516	-2.75E-02
0.517	-2.75E-02
0.518	-2.75E-02
0.519	-2.75E-02
0.52	-2.75E-02
0.521	-2.75E-02
0.522	-1.19E-02
0.523	-1.19E-02
0.524	3.75E-03
0.525	3.75E-03
0.526	3.75E-03
0.527	3.75E-03
0.528	1.94E-02
0.529	1.94E-02
0.53	3.75E-03
0.531	1.94E-02
0.532	3.75E-03
0.533	1.94E-02
0.534	1.94E-02
0.535	3.75E-03
0.536	3.75E-03
0.537	3.75E-03
0.538	3.75E-03
0.539	3.75E-03
0.54	3.75E-03
0.541	-1.19E-02
0.542	-1.19E-02
0.543	-1.19E-02
0.544	-2.75E-02
0.545	-1.19E-02
0.546	-1.19E-02
0.547	-1.19E-02
0.548	-2.75E-02
0.549	-1.19E-02
0.55	-1.19E-02
0.551	-1.19E-02
0.552	-1.19E-02
0.553	-1.19E-02
0.554	-1.19E-02
0.555	-1.19E-02
0.556	3.75E-03
0.557	3.75E-03
0.558	3.75E-03
0.559	3.75E-03
0.56	3.75E-03
0.561	-1.19E-02
0.562	3.75E-03
0.563	3.75E-03
0.564	3.75E-03
0.565	3.75E-03
0.566	3.75E-03
0.567	1.94E-02
0.568	3.75E-03
0.569	1.94E-02
0.57	1.94E-02
0.571	1.94E-02
0.572	3.75E-03
0.573	1.94E-02
0.574	3.75E-03
0.575	3.75E-03
0.576	-1.19E-02
0.577	-1.19E-02
0.578	-1.19E-02
0.579	-1.19E-02
0.58	3.75E-03
0.581	-1.19E-02
0.582	3.75E-03
0.583	-1.19E-02
0.584	3.75E-03
0.585	-1.19E-02
0.586	3.75E-03
0.587	1.94E-02
0.588	3.75E-03
0.589	3.75E-03
0.59	3.75E-03
0.591	1.94E-02
0.592	3.75E-03
0.593	3.75E-03
0.594	1.94E-02
0.595	3.75E-03
0.596	3.75E-03
0.597	3.75E-03
0.598	1.94E-02
0.599	3.75E-03
0.6	3.75E-03
0.601	-1.19E-02
0.602	-1.19E-02
0.603	-1.19E-02
0.604	-1.19E-02
0.605	3.75E-03
0.606	3.75E-03
0.607	3.75E-03
0.608	3.75E-03
0.609	3.75E-03
0.61	3.75E-03
0.611	-1.19E-02
0.612	-1.19E-02
0.613	-1.19E-02
0.614	-2.75E-02
0.615	-1.19E-02
0.616	-2.75E-02
0.617	-2.75E-02
0.618	-1.19E-02
0.619	-2.75E-02
0.62	-2.75E-02
0.621	-1.19E-02
0.622	-1.19E-02
0.623	-1.19E-02
0.624	3.75E-03
0.625	3.75E-03
0.626	3.75E-03
0.627	3.75E-03
0.628	3.75E-03
0.629	3.75E-03
0.63	1.94E-02
0.631	1.94E-02
0.632	1.94E-02
0.633	3.50E-02
0.634	1.94E-02
0.635	1.94E-02
0.636	1.94E-02
0.637	3.50E-02
0.638	1.94E-02
0.639	1.94E-02
0.64	1.94E-02
0.641	3.75E-03
0.642	1.94E-02
0.643	-1.19E-02
0.644	-1.19E-02
0.645	-1.19E-02
0.646	-2.75E-02
0.647	-2.75E-02
0.648	-4.31E-02
0.649	-4.31E-02
0.65	-4.31E-02
0.651	-4.31E-02
0.652	-4.31E-02
0.653	-5.88E-02
0.654	-5.88E-02
0.655	-7.44E-02
0.656	-9.00E-02
0.657	-1.06E-01
0.658	-1.37E-01
0.659	-4.31E-02
0.66	-4.31E-02
0.661	3.75E-03
0.662	2.54E-01
0.663	3.16E-01
0.664	3.16E-01
0.665	2.69E-01
0.666	2.07E-01
0.667	1.60E-01
0.668	1.60E-01
0.669	9.75E-02
0.67	8.19E-02
0.671	-1.19E-02
0.672	-1.06E-01
0.673	-1.99E-01
0.674	-2.31E-01
0.675	-2.31E-01
0.676	-1.99E-01
0.677	-1.84E-01
0.678	-1.99E-01
0.679	-1.99E-01
0.68	-2.15E-01
0.681	-1.99E-01
0.682	-1.53E-01
0.683	-9.00E-02
0.684	-2.75E-02
0.685	1.94E-02
0.686	5.06E-02
0.687	9.75E-02
0.688	1.60E-01
0.689	2.54E-01
0.69	2.69E-01
0.691	2.69E-01
0.692	2.85E-01
0.693	3.01E-01
0.694	2.85E-01
0.695	2.38E-01
0.696	1.44E-01
0.697	8.19E-02
0.698	1.94E-02
0.699	-4.31E-02
0.7	-1.06E-01
0.701	-1.84E-01
0.702	-2.31E-01
0.703	-2.62E-01
0.704	-2.93E-01
0.705	-2.62E-01
0.706	-2.46E-01
0.707	-2.31E-01
0.708	-1.84E-01
0.709	-1.53E-01
0.71	-9.00E-02
0.711	-2.75E-02
0.712	1.94E-02
0.713	1.94E-02
0.714	9.75E-02
0.715	1.13E-01
0.716	1.44E-01
0.717	1.44E-01
0.718	1.44E-01
0.719	1.29E-01
0.72	1.29E-01
0.721	8.19E-02
0.722	8.19E-02
0.723	5.06E-02
0.724	3.50E-02
0.725	1.94E-02
0.726	3.75E-03
0.727	-1.19E-02
0.728	-1.19E-02
0.729	-1.19E-02
0.73	-1.19E-02
0.731	3.75E-03
0.732	1.94E-02
0.733	1.94E-02
0.734	1.94E-02
0.735	1.94E-02
0.736	3.50E-02
0.737	1.94E-02
0.738	1.94E-02
0.739	1.94E-02
0.74	3.75E-03
0.741	-2.75E-02
0.742	-4.31E-02
0.743	-4.31E-02
0.744	-5.88E-02
0.745	-7.44E-02
0.746	-7.44E-02
0.747	-7.44E-02
0.748	-7.44E-02
0.749	-7.44E-02
0.75	-5.88E-02
0.751	-4.31E-02
0.752	-4.31E-02
0.753	-2.75E-02
0.754	-1.19E-02
0.755	-1.19E-02
0.756	-1.19E-02
0.757	3.75E-03
0.758	1.94E-02
0.759	3.75E-03
0.76	3.75E-03
0.761	-1.19E-02
0.762	3.75E-03
0.763	3.75E-03
0.764	3.75E-03
0.765	1.94E-02
0.766	1.94E-02
0.767	3.75E-03
0.768	3.50E-02
0.769	3.50E-02
0.77	5.06E-02
0.771	3.50E-02
0.772	5.06E-02
0.773	5.06E-02
0.774	5.06E-02
0.775	5.06E-02
0.776	3.50E-02
0.777	3.50E-02
0.778	1.94E-02
0.779	1.94E-02
0.78	1.94E-02
0.781	-1.19E-02
0.782	-1.19E-02
0.783	-1.19E-02
0.784	-2.75E-02
0.785	-2.75E-02
0.786	-2.75E-02
0.787	3.75E-03
0.788	-1.19E-02
0.789	1.94E-02
0.79	3.75E-03
0.791	-1.19E-02
0.792	-1.19E-02
0.793	3.75E-03
0.794	-1.19E-02
0.795	3.75E-03
0.796	3.75E-03
0.797	-1.19E-02
0.798	-1.19E-02
0.799	-1.19E-02
0.8	-2.75E-02
0.801	-2.75E-02
0.802	-1.19E-02
0.803	-2.75E-02
0.804	-1.19E-02
0.805	-1.19E-02
0.806	-1.19E-02
0.807	3.75E-03
0.808	3.75E-03
0.809	3.75E-03
0.81	3.75E-03
0.811	-1.19E-02
0.812	-1.19E-02
0.813	-1.19E-02
0.814	3.75E-03
0.815	1.94E-02
0.816	3.75E-03
0.817	-1.19E-02
0.818	-1.19E-02
0.819	3.75E-03
0.82	-1.19E-02
0.821	-1.19E-02
0.822	-1.19E-02
0.823	-1.19E-02
0.824	-1.19E-02
0.825	3.75E-03
0.826	-1.19E-02
0.827	3.75E-03
0.828	-1.19E-02
0.829	-1.19E-02
0.83	1.94E-02
0.831	1.94E-02
0.832	1.94E-02
0.833	1.94E-02
0.834	3.75E-03
0.835	1.94E-02
0.836	1.94E-02
0.837	1.94E-02
0.838	1.94E-02
0.839	3.75E-03
0.84	3.75E-03
0.841	-1.19E-02
0.842	-1.19E-02
0.843	-1.19E-02
0.844	-1.19E-02
0.845	-2.75E-02
0.846	-2.75E-02
0.847	-1.19E-02
0.848	-1.19E-02
0.849	-1.19E-02
0.85	-1.19E-02
0.851	-1.19E-02
0.852	-1.19E-02
0.853	-1.19E-02
0.854	-1.19E-02
0.855	-1.19E-02
0.856	3.75E-03
0.857	1.94E-02
0.858	1.94E-02
0.859	1.94E-02
0.86	1.94E-02
0.861	3.50E-02
0.862	3.50E-02
0.863	3.50E-02
0.864	3.50E-02
0.865	3.50E-02
0.866	3.50E-02
0.867	3.50E-02
0.868	1.94E-02
0.869	1.94E-02
0.87	3.75E-03
0.871	3.75E-03
0.872	3.75E-03
0.873	-1.19E-02
0.874	-2.75E-02
0.875	-2.75E-02
0.876	-2.75E-02
0.877	-2.75E-02
0.878	-2.75E-02
0.879	-2.75E-02
0.88	-2.75E-02
0.881	-2.75E-02
0.882	-2.75E-02
0.883	-2.75E-02
0.884	-1.19E-02
0.885	-1.19E-02
0.886	-1.19E-02
0.887	3.75E-03
0.888	3.75E-03
0.889	3.75E-03
0.89	3.75E-03
0.891	3.75E-03
0.892	3.75E-03
0.893	3.75E-03
0.894	3.75E-03
0.895	1.94E-02
0.896	3.75E-03
0.897	3.75E-03
0.898	3.75E-03
0.899	3.75E-03
0.9	3.75E-03
0.901	3.75E-03
0.902	3.75E-03
0.903	-1.19E-02
0.904	-1.19E-02
0.905	1.94E-02
0.906	-1.19E-02
0.907	-1.19E-02
0.908	-1.19E-02
0.909	-1.19E-02
0.91	-1.19E-02
0.911	3.75E-03
0.912	-1.19E-02
0.913	-1.19E-02
0.914	-1.19E-02
0.915	3.75E-03
0.916	3.75E-03
0.917	-1.19E-02
0.918	3.75E-03
0.919	3.75E-03
0.92	-1.19E-02
0.921	3.75E-03
0.922	3.75E-03
0.923	1.94E-02
0.924	3.75E-03
0.925	3.75E-03
0.926	3.75E-03
0.927	3.75E-03
0.928	1.94E-02
0.929	1.94E-02
0.93	3.75E-03
0.931	3.75E-03
0.932	3.75E-03
0.933	3.75E-03
0.934	3.75E-03
0.935	3.75E-03
0.936	-1.19E-02
0.937	-1.19E-02
0.938	-1.19E-02
0.939	3.75E-03
0.94	3.75E-03
0.941	-1.19E-02
0.942	3.75E-03
0.943	3.75E-03
0.944	3.75E-03
0.945	-1.19E-02
0.946	-2.75E-02
0.947	-1.19E-02
0.948	-1.19E-02
0.949	3.75E-03
0.95	3.75E-03
0.951	3.75E-03
0.952	1.94E-02
0.953	3.75E-03
0.954	3.75E-03
0.955	3.75E-03
0.956	3.75E-03
0.957	3.75E-03
0.958	3.75E-03
0.959	3.75E-03
0.96	3.75E-03
0.961	3.75E-03
0.962	3.75E-03
0.963	1.94E-02
0.964	3.75E-03
0.965	3.75E-03
0.966	3.75E-03
0.967	3.75E-03
0.968	3.75E-03
0.969	3.75E-03
0.97	3.75E-03
0.971	-1.19E-02
0.972	3.75E-03
0.973	3.75E-03
0.974	-1.19E-02
0.975	3.75E-03
0.976	3.75E-03
0.977	-1.19E-02
0.978	-1.19E-02
0.979	3.75E-03
0.98	-1.19E-02
0.981	-1.19E-02
0.982	3.75E-03
0.983	-1.19E-02
0.984	-2.75E-02
0.985	-2.75E-02
0.986	-2.75E-02
0.987	-2.75E-02
0.988	3.75E-03
0.989	-1.19E-02
0.99	-1.19E-02
0.991	3.75E-03
0.992	3.75E-03
0.993	-1.19E-02
0.994	-1.19E-02
0.995	3.75E-03
0.996	1.94E-02
0.997	1.94E-02
0.998	3.75E-03
0.999	1.94E-02
1	1.94E-02
1.001	1.94E-02
1.002	1.94E-02
1.003	1.94E-02
1.004	1.94E-02
1.005	1.94E-02
1.006	1.94E-02
1.007	1.94E-02
1.008	1.94E-02
1.009	1.94E-02
1.01	3.75E-03
1.011	3.75E-03
1.012	-1.19E-02
1.013	3.75E-03
1.014	-1.19E-02
1.015	3.75E-03
1.016	3.75E-03
1.017	-1.19E-02
1.018	-1.19E-02
1.019	-1.19E-02
1.02	-1.19E-02
1.021	-1.19E-02
1.022	-1.19E-02
1.023	-1.19E-02
1.024	-1.19E-02
1.025	-1.19E-02
1.026	3.75E-03
1.027	-2.75E-02
1.028	-1.19E-02
1.029	-1.19E-02
1.03	-1.19E-02
1.031	-1.19E-02
1.032	3.75E-03
1.033	-1.19E-02
1.034	3.75E-03
1.035	-1.19E-02
1.036	3.75E-03
1.037	3.75E-03
1.038	3.75E-03
1.039	3.75E-03
1.04	1.94E-02
1.041	3.75E-03
1.042	1.94E-02
1.043	1.94E-02
1.044	1.94E-02
1.045	1.94E-02
1.046	1.94E-02
1.047	1.94E-02
1.048	3.75E-03
1.049	3.75E-03
1.05	-1.19E-02
1.051	-1.19E-02
1.052	-1.19E-02
1.053	-1.19E-02
1.054	-1.19E-02
1.055	-1.19E-02
1.056	-1.19E-02
1.057	-1.19E-02
1.058	3.75E-03
1.059	-2.75E-02
1.06	-1.19E-02
1.061	-1.19E-02
1.062	-2.75E-02
1.063	-1.19E-02
1.064	3.75E-03
1.065	3.75E-03
1.066	-1.19E-02
1.067	3.75E-03
1.068	3.75E-03
1.069	1.94E-02
1.07	1.94E-02
1.071	1.94E-02
1.072	1.94E-02
1.073	1.94E-02
1.074	1.94E-02
1.075	3.75E-03
1.076	3.75E-03
1.077	-1.19E-02
1.078	3.75E-03
1.079	-1.19E-02
1.08	-1.19E-02
1.081	3.75E-03
1.082	3.75E-03
1.083	3.75E-03
1.084	-1.19E-02
1.085	3.75E-03
1.086	3.75E-03
1.087	3.75E-03
1.088	3.75E-03
1.089	3.75E-03
1.09	3.75E-03
1.091	-1.19E-02
1.092	-1.19E-02
1.093	-1.19E-02
1.094	3.75E-03
1.095	-1.19E-02
1.096	1.94E-02
1.097	3.75E-03
1.098	-1.19E-02
1.099	-1.19E-02
1.1	3.75E-03
1.101	-1.19E-02
1.102	-1.19E-02
1.103	-1.19E-02
1.104	3.75E-03
1.105	-1.19E-02
1.106	-1.19E-02
1.107	1.94E-02
1.108	3.75E-03
1.109	-1.19E-02
1.11	3.75E-03
1.111	-1.19E-02
1.112	-1.19E-02
1.113	3.75E-03
1.114	3.75E-03
1.115	-1.19E-02
1.116	-1.19E-02
1.117	3.75E-03
1.118	-1.19E-02
1.119	-1.19E-02
1.12	3.75E-03
1.121	3.75E-03
1.122	3.75E-03
1.123	3.75E-03
1.124	3.75E-03
1.125	3.75E-03
1.126	3.75E-03
1.127	3.75E-03
1.128	3.75E-03
1.129	3.75E-03
1.13	3.75E-03
1.131	3.75E-03
1.132	3.75E-03
1.133	3.75E-03
1.134	-1.19E-02
1.135	3.75E-03
1.136	-1.19E-02
1.137	-1.19E-02
1.138	-1.19E-02
1.139	3.75E-03
1.14	-1.19E-02
1.141	-1.19E-02
1.142	3.75E-03
1.143	-1.19E-02
1.144	3.75E-03
1.145	3.75E-03
1.146	3.75E-03
1.147	3.75E-03
1.148	3.75E-03
1.149	1.94E-02
1.15	3.75E-03
1.151	3.75E-03
1.152	3.75E-03
1.153	3.75E-03
1.154	1.94E-02
1.155	1.94E-02
1.156	1.94E-02
1.157	1.94E-02
1.158	1.94E-02
1.159	1.94E-02
1.16	3.75E-03
1.161	-1.19E-02
1.162	3.75E-03
1.163	3.75E-03
1.164	-1.19E-02
1.165	-1.19E-02
1.166	-1.19E-02
1.167	-1.19E-02
1.168	-1.19E-02
1.169	3.75E-03
1.17	-2.75E-02
1.171	-1.19E-02
1.172	-1.19E-02
1.173	-1.19E-02
1.174	-1.19E-02
1.175	-1.19E-02
1.176	-1.19E-02
1.177	-1.19E-02
1.178	3.75E-03
1.179	-1.19E-02
1.18	3.75E-03
1.181	-1.19E-02
1.182	-1.19E-02
1.183	3.75E-03
1.184	3.75E-03
1.185	-1.19E-02
1.186	-1.19E-02
1.187	-2.75E-02
1.188	-1.19E-02
1.189	3.75E-03
1.19	-1.19E-02
1.191	-1.19E-02
1.192	3.75E-03
1.193	1.94E-02
1.194	1.94E-02
1.195	1.94E-02
1.196	1.94E-02
1.197	3.75E-03
1.198	3.75E-03
1.199	1.94E-02
1.2	1.94E-02
1.201	1.94E-02
1.202	3.75E-03
1.203	3.75E-03
1.204	3.75E-03
1.205	3.75E-03
1.206	1.94E-02
1.207	1.94E-02
1.208	3.75E-03
1.209	3.75E-03
1.21	-1.19E-02
1.211	-1.19E-02
1.212	-1.19E-02
1.213	-2.75E-02
1.214	-2.75E-02
1.215	-1.19E-02
1.216	-1.19E-02
1.217	-1.19E-02
1.218	-1.19E-02
1.219	-1.19E-02
1.22	-1.19E-02
1.221	3.75E-03
1.222	-1.19E-02
1.223	3.75E-03
1.224	3.75E-03
